video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,637.412476,177.543274,,,,0.026000,
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,648.196411,166.759338,,,,0.025000,
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,632.020508,172.151306,,,,0.025000,
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,675.156250,177.543274,,,,0.035000,
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,626.628540,177.543274,,,,0.035000,
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,5,left_shoulder,1,1,2.000000,714.830000,248.350000,2.000000,702.116089,247.638809,12.733787,43.979068,1,0.079000,0.764405
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,6,right_shoulder,1,1,2.000000,603.430000,253.420000,2.000000,615.844604,253.030777,12.420704,43.979068,1,0.079000,0.774445
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,7,left_elbow,1,1,2.000000,714.090000,337.340000,2.000000,712.900024,333.910248,3.630323,43.979068,1,0.072000,0.974054
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,8,right_elbow,1,1,2.000000,593.420000,335.190000,2.000000,599.668701,339.302216,7.480413,43.979068,1,0.072000,0.894388
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,9,left_wrist,1,1,2.000000,698.230000,412.100000,2.000000,702.116089,404.005798,8.978741,43.979068,1,0.062000,0.805040
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,10,right_wrist,1,1,2.000000,606.540000,403.920000,2.000000,610.452637,404.005798,3.913577,43.979068,1,0.062000,0.959637
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,11,left_hip,1,1,2.000000,689.100000,404.390000,2.000000,685.940186,409.397766,5.921330,43.979068,1,0.107000,0.968829
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,12,right_hip,1,1,2.000000,630.550000,405.460000,2.000000,632.020508,409.397766,4.203379,43.979068,1,0.107000,0.984169
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,13,left_knee,1,1,2.000000,701.650000,530.090000,2.000000,696.724121,528.020996,5.342758,43.979068,1,0.087000,0.961754
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,14,right_knee,1,1,2.000000,634.660000,530.090000,2.000000,637.412476,528.020996,3.443385,43.979068,1,0.087000,0.983932
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,15,left_ankle,1,1,2.000000,711.080000,645.470000,2.000000,707.508057,630.468323,15.421060,43.979068,1,0.089000,0.733120
MP_R_Jongkok_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.756036,16,right_ankle,1,1,2.000000,654.770000,646.620000,2.000000,648.196411,630.468323,17.438141,43.979068,1,0.089000,0.672354
MP_R_Jongkok_1,hrnet,1,0.040454,ok,1,gt_bbox_iou,0.767500,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,637.407104,177.822311,,,,0.026000,
MP_R_Jongkok_1,hrnet,1,0.040454,ok,1,gt_bbox_iou,0.767500,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,648.179199,167.050201,,,,0.025000,
MP_R_Jongkok_1,hrnet,1,0.040454,ok,1,gt_bbox_iou,0.767500,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,632.021057,172.436249,,,,0.025000,
MP_R_Jongkok_1,hrnet,1,0.040454,ok,1,gt_bbox_iou,0.767500,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,675.109497,177.822311,,,,0.035000,
MP_R_Jongkok_1,hrnet,1,0.040454,ok,1,gt_bbox_iou,0.767500,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,626.635010,177.822311,,,,0.035000,
