video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,824.820862,221.972778,,,,0.026000,
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,836.973816,207.631821,,,,0.025000,
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,827.096558,206.103836,,,,0.025000,
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,806.199280,183.166901,,,,0.035000,
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,779.369751,179.356812,,,,0.035000,
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,5,left_shoulder,1,1,2.000000,753.360000,207.070000,2.000000,771.003296,202.281815,18.281483,65.888754,1,0.079000,0.781372
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,6,right_shoulder,1,1,2.000000,684.080000,197.990000,2.000000,684.287720,202.145966,4.161153,65.888754,1,0.079000,0.987300
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,7,left_elbow,1,1,2.000000,751.000000,309.340000,2.000000,748.104858,314.035034,5.515903,65.888754,1,0.072000,0.973324
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,8,right_elbow,1,1,2.000000,676.480000,316.260000,2.000000,687.880188,326.659302,15.430806,65.888754,1,0.072000,0.809287
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,9,left_wrist,1,1,2.000000,758.440000,412.480000,2.000000,746.924805,408.203796,12.283552,65.888754,1,0.062000,0.834577
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,10,right_wrist,1,1,2.000000,680.210000,448.870000,2.000000,692.772766,446.048950,12.875613,65.888754,1,0.062000,0.819810
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,11,left_hip,1,0,0.000000,837.480000,390.670000,2.000000,561.817078,275.187836,,,,0.107000,
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,12,right_hip,1,1,2.000000,544.810000,255.920000,2.000000,520.833557,269.765564,27.686991,65.888754,1,0.107000,0.734581
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,13,left_knee,1,0,0.000000,486.330000,347.040000,2.000000,500.380310,313.338196,,,,0.087000,
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,14,right_knee,1,1,2.000000,437.420000,328.730000,2.000000,455.775116,321.993744,19.552172,65.888754,1,0.087000,0.792407
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,15,left_ankle,1,0,0.000000,388.030000,368.690000,2.000000,376.284302,353.417114,,,,0.089000,
SP_T_PushUp_1,movenet,0,0.000000,ok,1,direct,0.582294,16,right_ankle,1,1,2.000000,325.830000,364.580000,2.000000,333.741760,363.332275,8.009542,65.888754,1,0.089000,0.963376
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,0,nose,0,0,0.000000,0.000000,0.000000,2.000000,825.035339,222.654160,,,,0.026000,
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,835.039307,209.562149,,,,0.025000,
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,828.220520,207.849014,,,,0.025000,
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,805.279236,183.350418,,,,0.035000,
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,776.663574,180.013367,,,,0.035000,
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,5,left_shoulder,1,1,2.000000,753.140000,207.130000,2.000000,772.942200,203.146362,20.198923,65.871236,1,0.079000,0.739834
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,6,right_shoulder,1,1,2.000000,684.080000,197.990000,2.000000,681.281738,202.282654,5.124173,65.871236,1,0.079000,0.980794
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,7,left_elbow,1,1,2.000000,750.660000,309.280000,2.000000,750.603027,313.169159,3.889576,65.871236,1,0.072000,0.986638
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,8,right_elbow,1,1,2.000000,676.480000,316.260000,2.000000,687.499451,326.721802,15.194657,65.871236,1,0.072000,0.814416
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,9,left_wrist,1,1,2.000000,758.210000,412.760000,2.000000,747.691711,407.845795,11.609643,65.871236,1,0.062000,0.850765
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,10,right_wrist,1,1,2.000000,680.210000,448.870000,2.000000,692.613281,445.095123,12.964994,65.871236,1,0.062000,0.817456
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,11,left_hip,1,0,0.000000,837.480000,390.670000,2.000000,565.537781,276.234344,,,,0.107000,
SP_T_PushUp_1,movenet,1,0.033312,ok,1,direct,0.575795,12,right_hip,1,1,2.000000,544.810000,255.920000,2.000000,521.664185,270.937439,27.590800,65.871236,1,0.107000,0.736035
