video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,637.320000,240.640000,,,,,45.301786,0,0.026000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,687.850000,295.360000,,,,,45.301786,0,0.079000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,590.530000,296.150000,,,,,45.301786,0,0.079000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,700.020000,370.260000,,,,,45.301786,0,0.072000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,579.980000,371.060000,,,,,45.301786,0,0.072000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,9,left_wrist,1,1,2.000000,693.550000,446.620000,,,,,45.301786,0,0.062000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,10,right_wrist,1,1,2.000000,586.720000,451.740000,,,,,45.301786,0,0.062000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,11,left_hip,1,1,2.000000,668.700000,435.550000,,,,,45.301786,0,0.107000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,12,right_hip,1,1,2.000000,616.640000,437.310000,,,,,45.301786,0,0.107000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,13,left_knee,1,1,2.000000,672.860000,552.140000,,,,,45.301786,0,0.087000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,14,right_knee,1,1,2.000000,619.570000,549.670000,,,,,45.301786,0,0.087000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,15,left_ankle,1,1,2.000000,679.220000,668.050000,,,,,45.301786,0,0.089000,0.000000
MP_R_Yoga_1,openpose,0,0.000000,no_pred_match,0,none,0.000000,16,right_ankle,1,1,2.000000,625.220000,666.630000,,,,,45.301786,0,0.089000,0.000000
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,0,nose,1,1,2.000000,637.430000,240.680000,2.000000,641.195000,241.411000,3.835308,45.379717,1,0.026000,0.809507
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,650.939000,231.624000,,,,0.025000,
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,635.236000,229.777000,,,,0.025000,
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,666.565000,239.458000,,,,0.035000,
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,621.617000,237.553000,,,,0.035000,
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,5,left_shoulder,1,1,2.000000,687.970000,295.440000,2.000000,684.213000,302.163000,7.701544,45.379717,1,0.079000,0.911830
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,6,right_shoulder,1,1,2.000000,590.640000,296.190000,2.000000,603.942000,298.298000,13.467994,45.379717,1,0.079000,0.754073
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,7,left_elbow,1,1,2.000000,700.360000,370.050000,2.000000,707.747000,370.745000,7.419622,45.379717,1,0.072000,0.902005
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,8,right_elbow,1,1,2.000000,579.870000,371.150000,2.000000,584.294000,368.795000,5.011766,45.379717,1,0.072000,0.954033
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,9,left_wrist,1,1,2.000000,694.120000,446.710000,2.000000,697.951000,435.443000,11.900498,45.379717,1,0.062000,0.699205
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,10,right_wrist,1,1,2.000000,587.020000,451.260000,2.000000,586.279000,439.315000,11.967962,45.379717,1,0.062000,0.696367
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,11,left_hip,1,1,2.000000,668.760000,435.550000,2.000000,672.520000,451.071000,15.969942,45.379717,1,0.107000,0.805458
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,12,right_hip,1,1,2.000000,616.760000,437.300000,2.000000,617.616000,449.166000,11.896835,45.379717,1,0.107000,0.886866
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,13,left_knee,1,1,2.000000,672.880000,552.140000,2.000000,674.465000,556.894000,5.011261,45.379717,1,0.087000,0.968291
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,14,right_knee,1,1,2.000000,619.680000,549.710000,2.000000,629.317000,560.775000,14.673309,45.379717,1,0.087000,0.758613
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,15,left_ankle,1,1,2.000000,679.320000,667.960000,2.000000,672.525000,648.967000,20.171913,45.379717,1,0.089000,0.607193
MP_R_Yoga_1,openpose,1,0.033264,ok,1,gt_bbox_iou,0.464648,16,right_ankle,1,1,2.000000,625.340000,666.610000,2.000000,637.192000,650.948000,19.640981,45.379717,1,0.089000,0.623136
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,0,nose,1,1,2.000000,637.540000,240.720000,,,,,45.457462,0,0.026000,0.000000
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,1,left_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,2,right_eye,0,0,0.000000,0.000000,0.000000,,,,,,,0.025000,
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,3,left_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,4,right_ear,0,0,0.000000,0.000000,0.000000,,,,,,,0.035000,
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,5,left_shoulder,1,1,2.000000,688.090000,295.520000,,,,,45.457462,0,0.079000,0.000000
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,6,right_shoulder,1,1,2.000000,590.750000,296.240000,,,,,45.457462,0,0.079000,0.000000
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,7,left_elbow,1,1,2.000000,700.700000,369.830000,,,,,45.457462,0,0.072000,0.000000
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,8,right_elbow,1,1,2.000000,579.760000,371.240000,,,,,45.457462,0,0.072000,0.000000
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,9,left_wrist,1,1,2.000000,694.690000,446.810000,,,,,45.457462,0,0.062000,0.000000
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,10,right_wrist,1,1,2.000000,587.320000,450.770000,,,,,45.457462,0,0.062000,0.000000
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,11,left_hip,1,1,2.000000,668.830000,435.550000,,,,,45.457462,0,0.107000,0.000000
MP_R_Yoga_1,openpose,2,0.066529,no_pred_match,0,none,0.000000,12,right_hip,1,1,2.000000,616.890000,437.280000,,,,,45.457462,0,0.107000,0.000000
