video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,0,nose,1,1,2.000000,661.870000,220.140000,2.000000,660.000000,206.666672,13.602480,48.168058,1,0.026000,0.094477
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,660.000000,193.333328,,,,0.025000,
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,646.666687,193.333328,,,,0.025000,
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,673.333313,220.000000,,,,0.035000,
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,393.333344,246.666672,,,,0.035000,
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,5,left_shoulder,1,1,2.000000,715.130000,285.010000,2.000000,686.666687,300.000000,32.169244,48.168058,1,0.079000,0.239464
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,6,right_shoulder,1,1,2.000000,616.620000,284.900000,2.000000,580.000000,273.333344,38.403280,48.168058,1,0.079000,0.130417
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,7,left_elbow,1,1,2.000000,734.190000,350.380000,2.000000,726.666687,420.000000,70.025314,48.168058,0,0.072000,0.000288
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,8,right_elbow,1,1,2.000000,604.960000,351.130000,2.000000,526.666687,273.333344,110.372835,48.168058,0,0.072000,0.000000
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,9,left_wrist,1,1,2.000000,740.550000,414.550000,2.000000,726.666687,393.333344,25.355333,48.168058,1,0.062000,0.236532
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,10,right_wrist,1,1,2.000000,608.020000,417.770000,2.000000,580.000000,380.000000,47.028643,48.168058,1,0.062000,0.007015
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,11,left_hip,1,1,2.000000,701.400000,410.400000,2.000000,646.666687,446.666656,65.658251,48.168058,0,0.107000,0.038937
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,12,right_hip,1,1,2.000000,639.910000,412.300000,2.000000,406.666656,366.666656,237.665436,48.168058,0,0.107000,0.000000
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,13,left_knee,1,1,2.000000,698.460000,538.400000,2.000000,620.000000,473.333344,101.929590,48.168058,0,0.087000,0.000007
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,14,right_knee,1,1,2.000000,648.050000,536.910000,2.000000,393.333344,446.666656,270.230339,48.168058,0,0.087000,0.000000
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,15,left_ankle,1,1,2.000000,694.810000,641.080000,2.000000,380.000000,580.000000,320.680686,48.168058,0,0.089000,0.000000
MP_T_Yoga_2,efficientpose,0,0.000000,ok,1,direct,0.157347,16,right_ankle,1,1,2.000000,656.900000,647.930000,2.000000,380.000000,593.333313,282.231126,48.168058,0,0.089000,0.000000
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,0,nose,1,1,2.000000,663.000000,220.140000,2.000000,660.000000,206.666672,13.803281,48.556188,1,0.026000,0.091549
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,406.666656,220.000000,,,,0.025000,
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,406.666656,206.666672,,,,0.025000,
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,673.333313,220.000000,,,,0.035000,
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,393.333344,233.333328,,,,0.035000,
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,5,left_shoulder,1,1,2.000000,717.020000,285.950000,2.000000,686.666687,286.666656,30.361772,48.556188,1,0.079000,0.285655
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,6,right_shoulder,1,1,2.000000,618.040000,284.900000,2.000000,580.000000,286.666656,38.081001,48.556188,1,0.079000,0.139307
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,7,left_elbow,1,1,2.000000,735.320000,350.750000,2.000000,713.333313,380.000000,36.592033,48.556188,1,0.072000,0.111801
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,8,right_elbow,1,1,2.000000,606.940000,351.410000,2.000000,486.666656,273.333344,143.393310,48.556188,0,0.072000,0.000000
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,9,left_wrist,1,1,2.000000,744.800000,415.210000,2.000000,740.000000,393.333344,22.397056,48.556188,1,0.062000,0.330556
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,10,right_wrist,1,1,2.000000,606.690000,417.960000,2.000000,593.333313,380.000000,40.241306,48.556188,1,0.062000,0.028056
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,11,left_hip,1,1,2.000000,702.160000,410.530000,2.000000,433.333344,366.666656,272.381652,48.556188,0,0.107000,0.000000
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,12,right_hip,1,1,2.000000,641.050000,412.040000,2.000000,393.333344,366.666656,251.837809,48.556188,0,0.107000,0.000000
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,13,left_knee,1,1,2.000000,699.030000,537.830000,2.000000,606.666687,473.333344,112.653452,48.556188,0,0.087000,0.000001
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,14,right_knee,1,1,2.000000,646.660000,535.580000,2.000000,406.666656,446.666656,255.934342,48.556188,0,0.087000,0.000000
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,15,left_ankle,1,1,2.000000,694.370000,640.890000,2.000000,380.000000,580.000000,320.212568,48.556188,0,0.089000,0.000000
MP_T_Yoga_2,efficientpose,1,0.033179,ok,1,direct,0.156796,16,right_ankle,1,1,2.000000,656.960000,646.920000,2.000000,380.000000,593.333313,282.096392,48.556188,0,0.089000,0.000000
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,0,nose,1,1,2.000000,664.130000,220.140000,2.000000,660.000000,206.666672,14.092107,49.466432,1,0.026000,0.090616
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,673.333313,193.333328,,,,0.025000,
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,660.000000,193.333328,,,,0.025000,
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,700.000000,206.666672,,,,0.035000,
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,633.333313,206.666672,,,,0.035000,
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,5,left_shoulder,1,1,2.000000,718.910000,286.900000,2.000000,700.000000,286.666656,18.911440,49.466432,1,0.079000,0.626012
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,6,right_shoulder,1,1,2.000000,619.460000,284.900000,2.000000,606.666687,273.333344,17.246924,49.466432,1,0.079000,0.677353
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,7,left_elbow,1,1,2.000000,736.460000,351.130000,2.000000,740.000000,393.333344,42.351550,49.466432,1,0.072000,0.059130
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,8,right_elbow,1,1,2.000000,608.930000,351.690000,2.000000,526.666687,260.000000,123.184044,49.466432,0,0.072000,0.000000
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,9,left_wrist,1,1,2.000000,749.050000,415.880000,2.000000,740.000000,406.666656,12.914651,49.466432,1,0.062000,0.701424
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,10,right_wrist,1,1,2.000000,605.370000,418.150000,2.000000,686.666687,393.333344,85.000104,49.466432,0,0.062000,0.000000
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,11,left_hip,1,1,2.000000,702.920000,410.660000,2.000000,673.333313,446.666656,46.603126,49.466432,1,0.107000,0.212142
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,12,right_hip,1,1,2.000000,642.190000,411.790000,2.000000,606.666687,473.333344,71.059756,49.466432,0,0.107000,0.027191
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,13,left_knee,1,1,2.000000,699.600000,537.260000,2.000000,633.333313,473.333344,92.075465,49.466432,0,0.087000,0.000106
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,14,right_knee,1,1,2.000000,645.270000,534.250000,2.000000,620.000000,486.666656,53.877152,49.466432,0,0.087000,0.043518
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,15,left_ankle,1,1,2.000000,693.930000,640.700000,2.000000,660.000000,593.333313,58.265324,49.466432,0,0.089000,0.030105
MP_T_Yoga_2,efficientpose,2,0.066357,ok,1,direct,0.189753,16,right_ankle,1,1,2.000000,657.020000,645.900000,2.000000,633.333313,606.666687,45.829161,49.466432,1,0.089000,0.114490
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,0,nose,1,1,2.000000,665.270000,220.140000,2.000000,673.333313,206.666672,15.701834,50.356305,1,0.026000,0.056327
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,673.333313,206.666672,,,,0.025000,
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,660.000000,206.666672,,,,0.025000,
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,700.000000,220.000000,,,,0.035000,
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,646.666687,206.666672,,,,0.035000,
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,5,left_shoulder,1,1,2.000000,720.800000,287.840000,2.000000,700.000000,286.666656,20.833068,50.356305,1,0.079000,0.577817
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,6,right_shoulder,1,1,2.000000,620.880000,284.900000,2.000000,606.666687,260.000000,28.671035,50.356305,1,0.079000,0.353860
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,7,left_elbow,1,1,2.000000,737.590000,351.510000,2.000000,740.000000,406.666656,55.209282,50.356305,0,0.072000,0.009682
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,8,right_elbow,1,1,2.000000,610.910000,351.980000,2.000000,553.333313,300.000000,77.569293,50.356305,0,0.072000,0.000106
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,9,left_wrist,1,1,2.000000,753.300000,416.540000,2.000000,740.000000,406.666656,16.564206,50.356305,1,0.062000,0.569519
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,10,right_wrist,1,1,2.000000,604.050000,418.340000,2.000000,606.666687,393.333344,25.143188,50.356305,1,0.062000,0.273318
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,11,left_hip,1,1,2.000000,703.680000,410.780000,2.000000,686.666687,446.666656,39.715298,50.356305,1,0.107000,0.337361
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,12,right_hip,1,1,2.000000,643.330000,411.540000,2.000000,633.333313,446.666656,36.521442,50.356305,1,0.107000,0.398973
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,13,left_knee,1,1,2.000000,700.170000,536.690000,2.000000,620.000000,473.333344,102.182654,50.356305,0,0.087000,0.000019
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,14,right_knee,1,1,2.000000,643.880000,532.930000,2.000000,593.333313,473.333344,78.145563,50.356305,0,0.087000,0.001723
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,15,left_ankle,1,1,2.000000,693.480000,640.510000,2.000000,780.000000,446.666656,212.275652,50.356305,0,0.089000,0.000000
MP_T_Yoga_2,efficientpose,3,0.099536,ok,1,direct,0.267347,16,right_ankle,1,1,2.000000,657.090000,644.890000,2.000000,380.000000,593.333313,281.845632,50.356305,0,0.089000,0.000000
MP_T_Yoga_2,efficientpose,4,0.132714,ok,1,direct,0.177599,0,nose,1,1,2.000000,666.400000,220.140000,2.000000,673.333313,206.666672,15.152604,51.229640,1,0.026000,0.075147
MP_T_Yoga_2,efficientpose,4,0.132714,ok,1,direct,0.177599,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,673.333313,206.666672,,,,0.025000,
MP_T_Yoga_2,efficientpose,4,0.132714,ok,1,direct,0.177599,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,393.333344,206.666672,,,,0.025000,
MP_T_Yoga_2,efficientpose,4,0.132714,ok,1,direct,0.177599,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,686.666687,220.000000,,,,0.035000,
MP_T_Yoga_2,efficientpose,4,0.132714,ok,1,direct,0.177599,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,380.000000,220.000000,,,,0.035000,
MP_T_Yoga_2,efficientpose,4,0.132714,ok,1,direct,0.177599,5,left_shoulder,1,1,2.000000,722.690000,288.790000,2.000000,700.000000,286.666656,22.789135,51.229640,1,0.079000,0.530389
MP_T_Yoga_2,efficientpose,4,0.132714,ok,1,direct,0.177599,6,right_shoulder,1,1,2.000000,622.300000,284.900000,2.000000,593.333313,273.333344,31.190648,51.229640,1,0.079000,0.304859
