video_name,algorithm,frame_idx,timestamp_sec,status,matched_pred_found,match_method,matched_pred_score,keypoint_idx,keypoint_name,is_active,is_eval_joint,gt_v,gt_x,gt_y,pred_v,pred_x,pred_y,distance_px,pck_threshold_px,pck_correct,oks_sigma,oks_term
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,0,nose,1,1,2.000000,637.320000,240.640000,2.000000,639.042847,251.600952,11.095525,45.301786,1,0.026000,0.169518
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,1,left_eye,0,0,0.000000,0.000000,0.000000,2.000000,648.705444,241.938324,,,,0.025000,
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,2,right_eye,0,0,0.000000,0.000000,0.000000,2.000000,629.380188,241.938324,,,,0.025000,
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,3,left_ear,0,0,0.000000,0.000000,0.000000,2.000000,663.199402,246.769623,,,,0.035000,
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,4,right_ear,0,0,0.000000,0.000000,0.000000,2.000000,614.886292,246.769623,,,,0.035000,
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,5,left_shoulder,1,1,2.000000,687.850000,295.360000,2.000000,677.693359,304.745392,13.829061,45.301786,1,0.079000,0.741835
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,6,right_shoulder,1,1,2.000000,590.530000,296.150000,2.000000,600.392334,304.745392,13.082293,45.301786,1,0.079000,0.765484
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,7,left_elbow,1,1,2.000000,700.020000,370.260000,2.000000,697.018616,377.215118,7.575089,45.301786,1,0.072000,0.897742
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,8,right_elbow,1,1,2.000000,579.980000,371.060000,2.000000,585.898376,377.215118,8.538891,45.301786,1,0.072000,0.871911
MP_R_Yoga_1,hrnet,0,0.000000,ok,1,gt_bbox_iou,0.525634,9,left_wrist,1,1,2.000000,693.550000,446.620000,2.000000,687.355957,430.359558,17.400234,45.301786,1,0.062000,0.464133
